Row.names	RNAINO_R1.x	RNAINO_R2.x	RNAINO_R3.x	RNAINO_R4.x	RNAINO_R5.x	RNAISO_R1.x	RNAINO_R1.y	RNAINO_R2.y	RNAINO_R3.y	RNAINO_R4.y	RNAINO_R5.y	RNAISO_R1.y	logFC	logCPM	PValue	FDR
transcript:CTRG_00147-t43_1	48	51	62	181	282	149	4.676271924	5.198381978	7.450858285	10.2796076	18.42414137	10.16870773	4.44E-01	3.16E+00	4.24E-01	7.24E-01
transcript:CTRG_00148-t43_1	0	0	0	0	2	3	0	0	0	0	0.130667669	0.204739082	NA	NA	NA	NA
transcript:CTRG_00149-t43_1	1405	1679	1744	266	317	154	136.8783761	171.138889	209.585433	15.10704763	20.71082559	10.50993954	-3.41E+00	6.72E+00	1.44E-01	4.67E-01
transcript:CTRG_00150-t43_1	319	348	421	444	669	223	31.07772383	35.47131232	50.59373126	25.21627499	43.70833539	15.21893842	-1.13E+00	5.08E+00	9.44E-02	3.90E-01
transcript:CTRG_00151-t43_1	304	323	290	605	464	376	29.61638885	32.92308586	34.85078875	34.36001435	30.31489928	25.6606316	-1.83E-01	5.00E+00	7.78E-01	9.24E-01
transcript:CTRG_00152-t43_1	8686	8165	8168	2433	1951	2969	846.2103736	832.2507618	981.5904915	138.1783718	127.4663114	202.6234447	-1.54E+00	9.19E+00	4.64E-01	7.48E-01
transcript:CTRG_00153-t43_1	86	82	87	259	339	172	8.378320531	8.358182788	10.45523663	14.70949375	22.14816995	11.73837403	1.38E-01	3.61E+00	7.40E-01	9.09E-01
transcript:CTRG_00154-t43_1	112928	107484	67266	171313	123228	261204	11001.70908	10955.74291	8083.700538	9729.449815	8050.957778	17826.22238	1.02E+00	1.35E+01	1.23E-01	4.37E-01
transcript:CTRG_00155-t43_1	83838	76109	43415	37301	28513	48127	8167.693449	7757.718705	5217.403426	2118.451066	1862.863628	3284.492598	-6.11E-01	1.24E+01	7.77E-01	9.23E-01
transcript:CTRG_00156-t43_1	865	928	469	3000	2204	3806	84.27031696	94.59016619	56.36213767	170.3802364	143.9957716	259.7456485	1.48E+00	7.07E+00	2.46E-03	6.68E-02
transcript:CTRG_00157-t43_1	5	11	6	5	4	16	0.487111659	1.121219642	0.721050802	0.283967061	0.261335339	1.09194177	1.04E+00	-2.60E-01	3.13E-01	6.47E-01
transcript:CTRG_00158-t43_1	535	541	429	1003	899	698	52.12094749	55.14362059	51.55513233	56.96379238	58.73511736	47.63595972	-4.14E-02	5.77E+00	9.88E-01	1.00E+00
transcript:CTRG_00159-t43_1	5199	4574	3137	19379	12398	21677	506.4987028	466.2235131	376.9893942	1100.599534	810.0088821	1479.376359	1.43E+00	9.61E+00	1.46E-02	1.65E-01
transcript:CTRG_00160-t43_1	7	8	16	34	27	17	0.681956322	0.815432467	1.922802138	1.930976013	1.764013536	1.160188131	-5.76E-02	5.66E-01	1.00E+00	1.00E+00
transcript:CTRG_00161-t43_1	12	16	5	10	11	10	1.169067981	1.630864934	0.600875668	0.567934121	0.718672181	0.682463606	-3.39E-01	9.36E-02	8.85E-01	9.70E-01
transcript:CTRG_00162-t43_1	1061	1098	460	4322	3317	5872	103.365094	111.9181061	55.28056147	245.4611273	216.7123296	400.7426296	1.72E+00	7.54E+00	3.41E-03	7.89E-02
transcript:CTRG_00163-t43_1	348	350	259	1137	1030	472	33.90297145	35.67517044	31.12535961	64.57410961	67.2938497	32.21228222	-2.85E-01	5.41E+00	5.85E-01	8.19E-01
transcript:CTRG_00164-t43_1	210	246	308	829	1078	864	20.45868967	25.07454837	37.01394116	47.08173867	70.42987377	58.96485558	8.41E-01	5.38E+00	6.63E-02	3.36E-01
transcript:CTRG_00165-t43_1	1497	1612	1416	4656	4626	1196	145.8412306	164.3096421	170.1679892	264.430127	302.2343191	81.62264731	-1.12E+00	7.49E+00	2.39E-02	2.12E-01
transcript:CTRG_00166-t43_1	1133	1225	1142	2654	3141	1723	110.3795019	124.8630965	137.2400026	150.7297158	205.2135747	117.5884794	-9.61E-02	7.11E+00	8.71E-01	9.63E-01
transcript:CTRG_00167-t43_1	1470	1483	1415	4189	4199	2774	143.2108277	151.1607936	170.0478141	237.9076035	274.3367717	189.3154044	1.84E-01	7.57E+00	6.20E-01	8.37E-01
transcript:CTRG_00168-t43_1	106	104	181	163	342	76	10.32676717	10.60062207	21.75169919	9.25732618	22.34417145	5.186723408	-1.31E+00	3.70E+00	1.12E-01	4.19E-01
transcript:CTRG_00169-t43_1	9172	8287	6212	30150	22054	36737	893.5576268	844.6861069	746.5279301	1712.321376	1440.87239	2507.16655	1.39E+00	1.04E+01	1.32E-02	1.58E-01
transcript:CTRG_00170-t43_1	0	2	4	10	10	26	0	0.203858117	0.480700535	0.567934121	0.653338347	1.774405376	2.45E+00	-3.62E-01	6.96E-03	1.16E-01
transcript:CTRG_00171-t43_1	93	116	105	91	116	125	9.060276853	11.82377077	12.61838903	5.168200505	7.578724821	8.530795078	-1.45E-02	3.28E+00	1.00E+00	1.00E+00
transcript:CTRG_00172-t43_1	487	554	552	504	556	218	47.44467556	56.46869835	66.33667376	28.62387972	36.32561207	14.87770662	-1.57E+00	5.45E+00	8.69E-02	3.76E-01
transcript:CTRG_00173-t43_1	36	37	54	246	313	116	3.507203943	3.771375161	6.489457216	13.97117939	20.44949025	7.916577833	7.06E-02	3.10E+00	8.39E-01	9.50E-01
transcript:CTRG_00174-t43_1	12	19	16	49	122	31	1.169067981	1.936652109	1.922802138	2.782877195	7.970727829	2.115637179	-2.38E-01	1.51E+00	9.45E-01	9.94E-01
transcript:CTRG_00175-t43_1	134	120	101	318	384	168	13.05459245	12.23148701	12.1376885	18.06030506	25.08819251	11.46538859	-2.57E-01	3.90E+00	6.57E-01	8.60E-01
transcript:CTRG_00176-t43_1	519	563	646	2010	2977	609	50.56219018	57.38605988	77.63313632	114.1547584	194.4988258	41.56203362	-9.43E-01	6.35E+00	1.44E-01	4.66E-01
transcript:CTRG_00177-t43_1	701	707	774	5977	7356	820	68.29305456	72.06384429	93.01555343	339.4542244	480.5956878	55.96201571	-1.51E+00	7.31E+00	2.06E-01	5.42E-01
transcript:CTRG_00178-t43_1	51	35	44	115	198	110	4.968538919	3.567517044	5.28770588	6.531242397	12.93609926	7.507099669	4.45E-01	2.73E+00	4.18E-01	7.21E-01
transcript:CTRG_00179-t43_1	593	809	1212	2529	4310	1124	57.77144273	82.46060824	145.652262	143.6305393	281.5888274	76.70890934	-5.87E-01	6.92E+00	4.32E-01	7.28E-01
transcript:CTRG_00180-t43_1	12067	12705	11912	9488	11018	15494	1175.595277	1295.008687	1431.526192	538.8558944	719.8481903	1057.409112	1.07E-01	1.01E+01	7.96E-01	9.33E-01
transcript:CTRG_00181-t43_1	3281	3928	3760	4008	4516	2404	319.6426705	400.3773414	451.8585024	227.6279959	295.0475973	164.0642509	-9.35E-01	8.33E+00	2.84E-01	6.17E-01
transcript:CTRG_00182-t43_1	323	328	232	532	691	204	31.46741316	33.43273115	27.880631	30.21409526	45.14567975	13.92225757	-1.09E+00	4.91E+00	3.95E-02	2.66E-01
transcript:CTRG_00183-t43_1	15	17	39	4	8	9	1.461334976	1.732793993	4.686830211	0.227173649	0.522670677	0.614217246	-1.43E+00	7.96E-01	6.07E-01	8.32E-01
transcript:CTRG_00184-t43_1	143	161	101	51	45	77	13.93139344	16.4105784	12.1376885	2.896464019	2.94002256	5.254969768	-8.80E-01	3.33E+00	6.71E-01	8.68E-01
transcript:CTRG_00185-t43_1	661	612	530	1233	1338	526	64.39616129	62.38058374	63.69282082	70.02627718	87.41667078	35.89758569	-7.69E-01	5.99E+00	1.09E-01	4.14E-01
transcript:CTRG_00186-t43_1	41	51	39	182	116	31	3.994315602	5.198381978	4.686830211	10.33640101	7.578724821	2.115637179	-1.35E+00	2.47E+00	7.37E-02	3.52E-01
transcript:CTRG_00187-t43_1	385	319	226	2532	2094	2118	37.50759772	32.51536963	27.1595802	143.8009196	136.8090498	144.5457918	1.29E+00	6.35E+00	7.45E-02	3.52E-01
transcript:CTRG_00188-t43_1	7	10	11	69	65	37	0.681956322	1.019290584	1.32192647	3.918745438	4.246699253	2.525115343	4.96E-01	1.19E+00	5.10E-01	7.78E-01
transcript:CTRG_00189-t43_1	19	26	23	77	116	12	1.851024303	2.650155518	2.764028073	4.373092735	7.578724821	0.818956328	-1.93E+00	1.68E+00	3.36E-02	2.44E-01
transcript:CTRG_00190-t43_1	652	700	604	1648	1455	838	63.5193603	71.35034088	72.58578071	93.59554322	95.06072943	57.1904502	-2.73E-01	6.22E+00	5.64E-01	8.09E-01
transcript:CTRG_00191-t43_1	4871	4367	4469	4794	4011	1718	474.544178	445.124198	537.0626722	272.2676178	262.0540108	117.2472476	-1.68E+00	8.53E+00	9.93E-02	3.98E-01
transcript:CTRG_00192-t43_1	90	101	128	729	1103	556	8.768009858	10.2948349	15.3824171	41.40239745	72.06321963	37.94497651	7.61E-01	4.80E+00	3.15E-01	6.48E-01
transcript:CTRG_00193-t43_1	154	162	144	813	869	388	15.00303909	16.51250746	17.30521924	46.17304407	56.77510232	26.47958792	1.25E-01	4.78E+00	7.71E-01	9.22E-01
transcript:CTRG_00194-t43_1	4111	4678	5028	5499	6565	1505	400.5032058	476.8241352	604.2405719	312.3069734	428.9166246	102.7107727	-1.99E+00	8.63E+00	2.09E-02	2.01E-01
transcript:CTRG_00195-t43_1	220	285	406	420	739	130	21.43291299	29.04978164	48.79110425	23.8532331	48.28170381	8.872026881	-1.75E+00	4.88E+00	1.53E-02	1.71E-01
transcript:CTRG_00196-t43_1	94	77	95	1791	2060	1160	9.157699185	7.848537496	11.41663769	101.7170012	134.5876994	79.16577833	1.06E+00	5.65E+00	3.14E-01	6.47E-01
transcript:CTRG_00197-t43_1	35282	33744	27729	40230	32271	32970	3437.254709	3439.494146	3332.33628	2284.798971	2108.388178	2250.08251	-2.84E-01	1.15E+01	8.38E-01	9.50E-01
transcript:CTRG_00198-t43_1	2661	3161	3456	14053	19151	21691	259.2408248	322.1977536	415.3252618	798.1178209	1251.208268	1480.331808	1.62E+00	9.49E+00	1.28E-02	1.57E-01
transcript:CTRG_00199-t43_1	260	281	337	189	136	100	25.32980626	28.64206541	40.49902003	10.7339549	8.885401514	6.824636063	-1.70E+00	4.45E+00	2.31E-01	5.68E-01
transcript:CTRG_00200-t43_1	150	179	198	441	763	183	14.61334976	18.24530145	23.79467646	25.04589476	49.84971585	12.48908399	-7.99E-01	4.50E+00	1.90E-01	5.25E-01
transcript:CTRG_00201-t43_1	338	330	391	1018	1004	530	32.92874813	33.63658927	46.98847725	57.81569356	65.59517	36.17057113	-1.59E-01	5.47E+00	7.57E-01	9.17E-01
transcript:CTRG_00202-t43_1	242	300	376	457	774	199	23.57620428	30.57871752	45.18585024	25.95458935	50.56838803	13.58102576	-1.17E+00	4.95E+00	6.06E-02	3.24E-01
transcript:CTRG_00203-t43_1	20	28	17	29	37	34	1.948446635	2.854013635	2.042977272	1.647008952	2.417351882	2.320376261	2.55E-01	1.26E+00	7.14E-01	8.96E-01
transcript:CTRG_00204-t43_1	142	163	127	321	331	144	13.83397111	16.61443652	15.26224197	18.2306853	21.62549927	9.82747593	-6.05E-01	3.98E+00	2.59E-01	5.93E-01
transcript:CTRG_00205-t43_1	53	73	110	294	316	215	5.163383583	7.440821263	13.2192647	16.69726317	20.64549175	14.67296753	4.98E-01	3.64E+00	3.74E-01	6.88E-01
transcript:CTRG_00206-t43_1	15440	14155	10149	6710	4929	10032	1504.200802	1442.805822	1219.657431	381.0837955	322.030471	684.6474898	-5.06E-01	1.00E+01	8.40E-01	9.51E-01
transcript:CTRG_00207-t43_1	2567	2486	2077	6774	5331	5402	250.0831256	253.3956392	249.6037525	384.7185739	348.2946726	368.6668401	5.12E-01	8.27E+00	2.55E-01	5.90E-01
transcript:CTRG_00208-t43_1	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA
transcript:CTRG_00209-t43_1	598	624	604	960	1143	763	58.25855439	63.60373244	72.58578071	54.52167566	74.67657302	52.07197316	-1.52E-01	5.99E+00	8.23E-01	9.44E-01
transcript:CTRG_00210-t43_1	40	42	51	36	81	36	3.89689327	4.281020453	6.128931815	2.044562837	5.292040608	2.456868983	-6.58E-01	2.07E+00	5.31E-01	7.92E-01
transcript:CTRG_00211-t43_1	42541	38982	27959	115515	80349	115964	4144.443415	3973.398554	3359.976561	6560.491004	5249.508281	7914.120964	9.66E-01	1.23E+01	9.51E-02	3.91E-01
transcript:CTRG_00212-t43_1	0	1	0	7	2	4	0	0.101929058	0	0.397553885	0.130667669	0.272985443	NA	NA	NA	NA
transcript:CTRG_00213-t43_1	39	73	64	250	342	226	3.799470938	7.440821263	7.691208552	14.19835304	22.34417145	15.4236775	7.96E-01	3.49E+00	2.07E-01	5.43E-01
transcript:CTRG_00214-t43_1	80	106	160	96	209	113	7.79378654	10.80448019	19.22802138	5.452167566	13.65477144	7.711838751	-4.04E-01	3.46E+00	7.40E-01	9.09E-01
transcript:CTRG_00215-t43_1	119	139	140	349	431	69	11.59325748	14.16813912	16.82451871	19.82090084	28.15888274	4.708998883	-1.70E+00	3.93E+00	3.24E-03	7.64E-02
transcript:CTRG_00216-t43_1	30	55	47	64	91	43	2.922669953	5.606098212	5.64823128	3.634778377	5.945378954	2.934593507	-5.08E-01	2.19E+00	5.71E-01	8.12E-01
transcript:CTRG_00217-t43_1	348	428	388	959	1264	878	33.90297145	43.62563699	46.62795185	54.46488225	82.58196701	59.92030463	4.36E-01	5.71E+00	2.62E-01	5.97E-01
transcript:CTRG_00218-t43_1	521	585	712	889	1384	416	50.75703484	59.62849916	85.56469514	50.4893434	90.42202717	28.39048602	-1.06E+00	5.91E+00	7.91E-02	3.61E-01
transcript:CTRG_00219-t43_1	12	10	16	422	652	223	1.169067981	1.019290584	1.922802138	23.96681993	42.5976602	15.21893842	6.32E-01	3.60E+00	5.29E-01	7.90E-01
transcript:CTRG_00220-t43_1	42	35	67	467	808	283	4.091737934	3.567517044	8.051733953	26.52252347	52.78973841	19.31372006	4.79E-01	4.05E+00	5.57E-01	8.06E-01
transcript:CTRG_00221-t43_1	6110	5697	5213	4	0	18	595.250447	580.6898457	626.4729716	0.227173649	0	1.228434491	-8.25E+00	8.44E+00	3.71E-01	6.86E-01
transcript:CTRG_00222-t43_1	12	8	14	98	148	22	1.169067981	0.815432467	1.682451871	5.56575439	9.66940753	1.501419934	-9.19E-01	1.63E+00	5.89E-01	8.21E-01
transcript:CTRG_00223-t43_1	79	88	102	565	765	105	7.696364208	8.969757139	12.25786363	32.08827786	49.98038352	7.165867866	-1.25E+00	4.11E+00	2.39E-01	5.76E-01
transcript:CTRG_00224-t43_1	24	29	64	152	175	112	2.338135962	2.955942693	7.691208552	8.632598646	11.43342107	7.64359239	5.07E-01	2.71E+00	4.35E-01	7.32E-01
transcript:CTRG_00225-t43_1	198	189	202	496	572	259	19.28962169	19.26459204	24.27537699	28.16953242	37.37095343	17.6758074	-3.12E-01	4.57E+00	5.24E-01	7.87E-01
transcript:CTRG_00226-t43_1	6080	5655	4156	39727	28839	18806	592.327777	576.4088252	499.4478553	2256.231884	1884.162458	1283.441058	4.74E-01	1.01E+01	4.87E-01	7.67E-01
transcript:CTRG_00227-t43_1	335	354	290	646	623	687	32.63648114	36.08288667	34.85078875	36.68854425	40.70297899	46.88524975	5.45E-01	5.27E+00	1.82E-01	5.17E-01
transcript:CTRG_00228-t43_1	288	261	232	429	512	213	28.05763154	26.60348424	27.880631	24.36437381	33.45092335	14.53647481	-7.83E-01	4.70E+00	1.61E-01	4.94E-01
transcript:CTRG_00229-t43_1	46	60	72	114	173	78	4.481427261	6.115743504	8.652609621	6.474448985	11.3027534	5.323216129	-2.49E-01	2.81E+00	7.55E-01	9.17E-01
transcript:CTRG_00230-t43_1	362	400	403	834	991	524	35.26688409	40.77162336	48.43057885	47.36570573	64.74583015	35.76109297	-1.96E-01	5.48E+00	6.87E-01	8.79E-01
transcript:CTRG_00231-t43_1	1518	1491	1366	425	440	679	147.8870996	151.9762261	164.1592325	24.13720016	28.74688725	46.33927887	-1.16E+00	6.71E+00	5.54E-01	8.05E-01
transcript:CTRG_00232-t43_1	11	3	1	3	3	9	1.071645649	0.305787175	0.120175134	0.170380236	0.196001504	0.614217246	7.69E-01	-7.81E-01	5.57E-01	8.06E-01
transcript:CTRG_00233-t43_1	6	5	19	20	20	11	0.584533991	0.509645292	2.283327539	1.135868243	1.306676693	0.750709967	-4.00E-01	2.69E-01	8.24E-01	9.44E-01
transcript:CTRG_00234-t43_1	16	19	22	178	229	85	1.558757308	1.936652109	2.64385294	10.10922736	14.96144814	5.800940653	3.02E-01	2.49E+00	6.54E-01	8.59E-01
transcript:CTRG_00235-t43_1	166	193	211	505	918	390	16.17210707	19.67230827	25.3569532	28.68067313	59.97646022	26.61608064	1.19E-01	4.79E+00	7.65E-01	9.20E-01
transcript:CTRG_00236-t43_1	145	143	136	492	455	631	14.1262381	14.57585535	16.34381817	27.94235878	29.72689477	43.06345356	1.31E+00	4.59E+00	1.11E-03	3.92E-02
transcript:CTRG_00237-t43_1	70	55	47	166	143	144	6.819563223	5.606098212	5.64823128	9.427706416	9.342738357	9.82747593	6.23E-01	2.98E+00	2.06E-01	5.42E-01
transcript:CTRG_00238-t43_1	22	6	34	69	115	40	2.143291299	0.61157435	4.085954543	3.918745438	7.513390986	2.729854425	-1.07E-01	1.76E+00	1.00E+00	1.00E+00
transcript:CTRG_00239-t43_1	418	531	673	1242	1857	995	40.72253467	54.12433001	80.87786493	70.53741789	121.324931	67.90512882	1.34E-01	6.13E+00	7.28E-01	9.03E-01
transcript:CTRG_00240-t43_1	6	5	5	39	48	15	0.584533991	0.509645292	0.600875668	2.214943074	3.136024064	1.023695409	-1.34E-01	4.73E-01	1.00E+00	1.00E+00
transcript:CTRG_00241-t43_1	1794	1844	1457	3747	4101	5199	174.7756632	187.9571837	175.0951697	212.8049153	267.9340559	354.8128289	9.97E-01	7.85E+00	1.75E-02	1.82E-01
transcript:CTRG_00242-t43_1	63	49	56	258	440	134	6.1376069	4.994523861	6.729807483	14.65270033	28.74688725	9.145012324	-6.67E-02	3.42E+00	1.00E+00	1.00E+00
transcript:CTRG_00243-t43_1	151	160	198	1669	1836	179	14.71077209	16.30864934	23.79467646	94.78820487	119.9529204	12.21609855	-1.73E+00	5.32E+00	1.85E-01	5.20E-01
transcript:CTRG_00244-t43_1	23	35	14	158	138	237	2.24071363	3.567517044	1.682451871	8.973359119	9.016069183	16.17438747	1.98E+00	2.80E+00	6.06E-03	1.08E-01
transcript:CTRG_00245-t43_1	62	64	46	588	664	476	6.040184569	6.523459737	5.528056147	33.39452634	43.38166622	32.48526766	1.18E+00	4.28E+00	1.71E-01	5.04E-01
transcript:CTRG_00246-t43_1	235	274	323	293	478	162	22.89424796	27.928562	38.81656816	16.64046976	31.22957297	11.05591042	-1.17E+00	4.65E+00	1.31E-01	4.50E-01
transcript:CTRG_00247-t43_1	1104	1088	898	3151	2521	1922	107.5542543	110.8988155	107.91727	178.9560417	164.7065972	131.1695051	1.82E-01	7.04E+00	6.21E-01	8.38E-01
transcript:CTRG_00248-t43_1	9	10	15	37	23	18	0.876800986	1.019290584	1.802627004	2.101356249	1.502678197	1.228434491	-3.34E-02	6.24E-01	1.00E+00	1.00E+00
transcript:CTRG_00249-t43_1	81	109	51	696	478	352	7.891208872	11.11026737	6.128931815	39.52821485	31.22957297	24.02271894	6.62E-01	4.22E+00	3.64E-01	6.82E-01
transcript:CTRG_00250-t43_1	251	242	267	397	516	262	24.45300527	24.66683213	32.08676068	22.54698462	33.71225869	17.88054648	-4.47E-01	4.70E+00	4.37E-01	7.32E-01
transcript:CTRG_00251-t43_1	269	292	291	643	806	479	26.20660724	29.76328505	34.97096389	36.51816401	52.65907074	32.69000674	8.03E-02	5.12E+00	8.00E-01	9.34E-01
transcript:CTRG_00252-t43_1	1493	1734	1682	2102	2284	521	145.4515413	176.7449873	202.1345748	119.3797523	149.2224784	35.55635389	-2.03E+00	7.14E+00	6.90E-03	1.15E-01
transcript:CTRG_00253-t43_1	480	481	446	666	688	862	46.76271924	49.02787709	53.5981096	37.82441249	44.94967825	58.82836286	4.75E-01	5.65E+00	3.43E-01	6.68E-01
transcript:CTRG_00254-t43_1	1022	980	885	3153	2320	2564	99.56562305	99.89047723	106.3549933	179.0696285	151.5744964	174.9836686	6.75E-01	7.07E+00	9.29E-02	3.87E-01
transcript:CTRG_00255-t43_1	947	938	901	5222	5785	2474	92.25894817	95.60945677	108.2777954	296.5751982	377.9562335	168.8414962	1.37E-01	7.44E+00	7.60E-01	9.18E-01
transcript:CTRG_00256-t43_1	31	57	34	175	177	75	3.020092284	5.809956328	4.085954543	9.938847126	11.56408874	5.118477047	-1.48E-01	2.66E+00	9.25E-01	9.85E-01
transcript:CTRG_00257-t43_1	89	62	33	546	382	246	8.670587526	6.31960162	3.96577941	31.00920303	24.95752484	16.78860471	5.02E-01	3.83E+00	4.93E-01	7.70E-01
transcript:CTRG_00258-t43_1	144	120	100	356	289	240	14.02881577	12.23148701	12.01751336	20.21845472	18.88147822	16.37912655	2.87E-01	3.96E+00	5.09E-01	7.77E-01
transcript:CTRG_00259-t43_1	5673	4886	4727	8866	6732	4622	552.676888	498.0253793	568.0678566	503.5303921	439.8273749	315.4346788	-5.69E-01	8.94E+00	4.68E-01	7.51E-01
transcript:CTRG_00260-t43_1	2307	2849	3626	1623	2275	695	224.7533193	290.3958874	435.7550345	92.17570791	148.6344739	47.43122064	-2.26E+00	7.78E+00	8.48E-02	3.73E-01
transcript:CTRG_00261-t43_1	47	32	67	78	166	56	4.578849592	3.261729869	8.051733953	4.429886147	10.84541655	3.821796195	-4.64E-01	2.52E+00	6.28E-01	8.41E-01
transcript:CTRG_00262-t43_1	2442	2250	1986	6428	5294	2172	237.9053341	229.3403814	238.6678154	365.0680533	345.8773207	148.2310953	-7.27E-01	7.99E+00	1.69E-01	5.03E-01
transcript:CTRG_00263-t43_1	1913	2135	1925	14535	14900	21782	186.3689206	217.6185397	231.3371322	825.4922455	973.4741365	1486.542227	1.98E+00	9.29E+00	7.84E-03	1.24E-01
transcript:CTRG_00264-t43_1	359	336	303	1806	1569	3111	34.9746171	34.24816362	36.41306549	102.5689023	102.5087866	212.3144279	2.08E+00	6.43E+00	6.42E-05	5.84E-03
transcript:CTRG_00265-t43_1	2002	1981	2237	112	74	199	195.0395082	201.9214647	268.8317739	6.36086216	4.834703765	13.58102576	-3.36E+00	7.04E+00	3.35E-01	6.61E-01
transcript:CTRG_00266-t43_1	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA
transcript:CTRG_00267-t43_1	74	56	64	8	4	2	7.20925255	5.70802727	7.691208552	0.454347297	0.261335339	0.136492721	-4.92E+00	2.04E+00	1.67E-01	5.00E-01
transcript:CTRG_00268-t43_1	876	916	1130	42	33	37	85.34196261	93.36701749	135.797901	2.38532331	2.156016544	2.525115343	-4.69E+00	5.93E+00	2.00E-01	5.35E-01
transcript:CTRG_00269-t43_1	940	976	776	3375	2872	2040	91.57699185	99.48276099	93.25590369	191.677766	187.6387731	139.2225757	3.18E-01	7.01E+00	4.39E-01	7.33E-01
transcript:CTRG_00270-t43_1	55	47	68	296	481	148	5.358228246	4.790665745	8.171909087	16.81085	31.42557447	10.10046137	-2.75E-02	3.53E+00	1.00E+00	1.00E+00
transcript:CTRG_00271-t43_1	456	443	418	1510	1533	817	44.42458328	45.15457287	50.23320586	85.75805234	100.1567685	55.75727663	3.11E-02	5.93E+00	8.92E-01	9.72E-01
transcript:CTRG_00272-t43_1	148	158	111	792	781	201	14.4185051	16.10479123	13.33943983	44.98038242	51.02572487	13.71751849	-7.07E-01	4.55E+00	3.94E-01	7.03E-01
transcript:CTRG_00273-t43_1	28	28	17	305	266	229	2.727825289	2.854013635	2.042977272	17.3219907	17.37880002	15.62841658	1.28E+00	3.17E+00	1.64E-01	4.98E-01
transcript:CTRG_00274-t43_1	1708	1731	1703	3766	3724	1948	166.3973426	176.4392001	204.6582526	213.8839901	243.3032003	132.9439105	-4.07E-01	7.55E+00	4.21E-01	7.23E-01
transcript:CTRG_00275-t43_1	26	46	28	213	223	136	2.532980626	4.688736686	3.364903742	12.09699679	14.56944513	9.281505045	6.54E-01	2.87E+00	3.53E-01	6.73E-01
transcript:CTRG_00276-t43_1	768	799	690	1864	1869	953	74.82035078	81.44131766	82.9208422	105.8629202	122.108937	65.03878168	-3.16E-01	6.45E+00	4.82E-01	7.64E-01
transcript:CTRG_00277-t43_1	431	381	359	1272	1231	347	41.98902498	38.83497125	43.14287297	72.24122025	80.42595047	23.68148714	-9.83E-01	5.58E+00	3.79E-02	2.59E-01
transcript:CTRG_00278-t43_1	304	241	195	151	165	115	29.61638885	24.56490307	23.43415106	8.575805234	10.78008272	7.848331472	-1.27E+00	4.25E+00	3.26E-01	6.55E-01
transcript:CTRG_00279-t43_1	196	237	179	443	376	198	19.09477702	24.15718684	21.51134892	25.15948158	24.56552183	13.5127794	-5.87E-01	4.42E+00	2.84E-01	6.17E-01
transcript:CTRG_00280-t43_1	40	50	49	1366	1347	1369	3.89689327	5.09645292	5.888581548	77.57980099	88.00467529	93.4292677	1.86E+00	5.37E+00	1.21E-01	4.34E-01
transcript:CTRG_00281-t43_1	1089	1104	1316	1177	1789	1396	106.0929193	112.5296805	158.1504759	66.8458461	116.8822302	95.27191943	-1.05E-01	6.82E+00	9.58E-01	1.00E+00
